MAL_ID,Licensors
38037,Unknown
38038,Unknown
38039,Unknown
38040,Unknown
38042,Unknown
38043,Unknown
38044,Unknown
38045,Unknown
38046,Unknown
38047,Unknown
38048,Unknown
38049,Unknown
38050,Unknown
38051,Unknown
38052,Unknown
38054,Unknown
38055,Unknown
38056,Unknown
38057,Unknown
38058,Unknown
38059,Unknown
38060,Unknown
38061,Unknown
38062,Funimation
38063,Unknown
38065,Unknown
38066,Unknown
38067,Unknown
38068,Unknown
38069,Unknown
38070,Unknown
38071,Unknown
38072,Unknown
38073,Unknown
38074,Unknown
38075,Unknown
38078,Unknown
38080,Funimation
38081,Unknown
38082,Unknown
38083,Unknown
38084,Aniplex of America
38085,Unknown
38086,Unknown
38087,Unknown
38088,Unknown
38089,Unknown
38090,Unknown
38091,Sentai Filmworks
38092,Unknown
38093,Unknown
38094,Unknown
38095,Unknown
38096,Unknown
38097,Unknown
38098,Funimation
38099,Unknown
38100,Unknown
38101,Funimation
38104,Unknown
38106,Unknown
38107,Unknown
38110,Unknown
38112,Unknown
38114,Unknown
38117,Unknown
38118,Unknown
38119,Unknown
38120,Unknown
38121,Unknown
38122,Unknown
38123,Unknown
38124,Unknown
38125,Unknown
38126,Unknown
38127,Unknown
38128,Unknown
38129,Unknown
38130,Unknown
38131,Unknown
38132,Unknown
38133,Unknown
38134,Unknown
38135,Unknown
38136,Unknown
38137,Unknown
38138,Unknown
38140,Unknown
38141,Unknown
38142,Unknown
38145,Funimation
38147,Unknown
38149,Unknown
38150,Sentai Filmworks
38153,Unknown
38154,Unknown
38157,Unknown
38158,Unknown
38161,Funimation
38162,Funimation
38163,Unknown
38164,Unknown
38166,Unknown
38167,Unknown
38174,Unknown
38175,Unknown
38177,Unknown
38179,Unknown
38180,Unknown
38181,Unknown
38186,Aniplex of America
38191,Unknown
38192,Unknown
38194,Unknown
38195,Unknown
38196,Unknown
38198,Unknown
38199,Sentai Filmworks
38201,Unknown
38203,Unknown
38206,Unknown
38211,Unknown
38212,Unknown
38217,Unknown
38219,Unknown
38220,Unknown
38226,Unknown
38234,Unknown
38235,Unknown
38246,Unknown
38249,Unknown
38250,Unknown
38251,Unknown
38252,Unknown
38254,Unknown
38256,Aniplex of America
38260,Unknown
38262,Unknown
38265,Unknown
38267,Unknown
38268,Funimation
38271,Unknown
38272,Unknown
38273,Unknown
38274,Unknown
38276,Funimation
38279,Unknown
38284,Unknown
38285,Unknown
38287,Unknown
38290,Unknown
38291,Unknown
38292,NYAV Post
38292,GKIDS
38295,Unknown
38297,Funimation
38299,Unknown
38301,Sentai Filmworks
38302,Unknown
38304,Unknown
38305,Unknown
38306,Unknown
38307,Unknown
38308,Unknown
38309,Unknown
38310,Unknown
38311,Unknown
38312,Unknown
38313,Unknown
38319,Unknown
38320,Unknown
38321,Unknown
38322,Unknown
38323,Unknown
38324,Unknown
38325,Unknown
38326,Unknown
38327,Unknown
38328,Funimation
38329,Aniplex of America
38330,Unknown
38331,Funimation
38333,Unknown
38337,Sentai Filmworks
38338,Unknown
38339,Unknown
38341,Unknown
38346,Unknown
38347,Unknown
38348,Unknown
38349,Unknown
38352,Unknown
38353,Unknown
38354,Unknown
38357,Unknown
38360,Unknown
38361,Unknown
38362,Unknown
38363,Unknown
38365,Unknown
38367,Unknown
38368,Unknown
38372,Unknown
38373,Unknown
38375,Unknown
38376,Unknown
38378,Unknown
38379,Unknown
38383,Unknown
38384,Unknown
38385,Unknown
38386,Unknown
38387,Unknown
38389,Unknown
38390,Sentai Filmworks
38392,Unknown
38393,Unknown
38395,Unknown
38397,Sentai Filmworks
38398,Unknown
38400,Unknown
38403,Unknown
38407,Unknown
38408,Funimation
38409,Unknown
38410,Unknown
38411,Unknown
38412,Unknown
38413,Unknown
38414,Unknown
38416,Unknown
38419,Unknown
38420,Unknown
38422,Netflix
38424,Unknown
38425,Unknown
38426,Unknown
38427,Unknown
38429,Unknown
38431,Unknown
38433,Unknown
38435,Unknown
38436,Unknown
38440,Unknown
38444,Unknown
38445,Unknown
38446,Unknown
38449,Sentai Filmworks
38450,Unknown
38451,Unknown
38453,Unknown
38456,Unknown
38461,Unknown
38464,Unknown
38467,Unknown
38469,Unknown
38470,Unknown
38471,Unknown
38472,Funimation
38473,Unknown
38474,Unknown
38475,Unknown
38476,Unknown
38477,Unknown
38478,Unknown
38480,Funimation
38481,Funimation
38483,Aniplex of America
38484,Unknown
38485,Unknown
38486,Unknown
38487,Unknown
38488,Unknown
38489,Unknown
38490,Unknown
38491,Unknown
38493,Unknown
38495,Unknown
38496,Unknown
38497,Unknown
38498,Unknown
38500,Unknown
38501,Unknown
38502,Unknown
38503,Unknown
38504,Unknown
38505,Unknown
38506,Unknown
38507,Unknown
38508,Unknown
38509,Unknown
38510,Unknown
38511,Unknown
38513,Unknown
38520,Unknown
38521,Unknown
38524,Funimation
38525,Unknown
38526,Unknown
38527,Unknown
38528,Unknown
38529,Sentai Filmworks
38530,Unknown
38533,Unknown
38534,Unknown
38535,Unknown
38536,Unknown
38537,Unknown
38538,Unknown
38539,Unknown
38540,Unknown
38544,Sentai Filmworks
38545,Unknown
38549,Unknown
38551,Unknown
38552,Unknown
38554,Unknown
38555,Unknown
38556,Unknown
38557,Unknown
38558,Unknown
38560,Unknown
38561,Unknown
38562,Unknown
38568,Unknown
38569,Unknown
38570,Unknown
38571,Unknown
38572,Sentai Filmworks
38573,Aniplex of America
38577,Unknown
38578,Unknown
38579,Unknown
38585,Unknown
38587,Unknown
38594,GKIDS
38600,Unknown
38601,Unknown
38603,Unknown
38606,Unknown
38609,Unknown
38610,Unknown
38611,Unknown
38612,Unknown
38613,Unknown
38614,Unknown
38616,Unknown
38618,Unknown
38619,Sentai Filmworks
38620,Unknown
38621,Unknown
38622,Unknown
38623,Unknown
38624,Unknown
38626,Unknown
38627,Unknown
38628,Unknown
38629,Unknown
38631,Unknown
38632,Unknown
38640,Unknown
38641,Unknown
38642,Unknown
38643,Unknown
38644,Unknown
38646,Unknown
38647,Unknown
38648,Unknown
38650,Funimation
38653,Unknown
38656,Aniplex of America
38658,Unknown
38659,Funimation
38663,Netflix
38664,Unknown
38667,Unknown
38668,Netflix
38669,Unknown
38670,Funimation
38671,Funimation
38672,Unknown
38673,Unknown
38674,Unknown
38676,Unknown
38677,Unknown
38678,Unknown
38680,Funimation
38681,Unknown
38683,Unknown
38685,Unknown
38688,Unknown
38689,Unknown
38690,Unknown
38691,Funimation
38691,Crunchyroll
38693,Unknown
38699,Unknown
38700,Unknown
38701,Unknown
38702,Unknown
38703,Unknown
38705,Unknown
38707,Funimation
38708,Unknown
38710,Unknown
38711,Unknown
38712,Unknown
38714,Unknown
38715,Unknown
38716,Unknown
38717,Unknown
38719,Unknown
38720,Discotek Media
38722,Unknown
38727,Unknown
38728,Unknown
38729,Unknown
38731,Unknown
38732,Unknown
38733,Unknown
38735,Unknown
38738,Unknown
38739,Unknown
38740,GKIDS
38741,Unknown
38742,Unknown
38743,Unknown
38744,Unknown
38745,Unknown
38748,Unknown
38749,Crunchyroll
38752,Unknown
38753,Sentai Filmworks
38756,Unknown
38757,Unknown
38758,Unknown
38759,Funimation
38760,Unknown
38762,Unknown
38763,Unknown
38764,Unknown
38765,Unknown
38766,Unknown
38767,Unknown
38768,Unknown
38769,Unknown
38770,Unknown
38771,Unknown
38772,Unknown
38773,Unknown
38774,Unknown
38775,Unknown
38776,Unknown
38777,Unknown
38778,Sentai Filmworks
38779,Unknown
38781,Unknown
38783,Unknown
38784,Unknown
38785,Unknown
38786,Unknown
38787,Sentai Filmworks
38788,Unknown
38789,Unknown
38790,Funimation
38793,Unknown
38794,Unknown
38795,Unknown
38796,Unknown
38797,Unknown
38798,Unknown
38799,Unknown
38800,Unknown
38803,Unknown
38804,Unknown
38805,Unknown
38807,Unknown
38808,Unknown
38809,Unknown
38810,Unknown
38811,Unknown
38812,Unknown
38813,Unknown
38814,Unknown
38815,Unknown
38816,Unknown
38817,Unknown
38818,Unknown
38819,Unknown
38820,Unknown
38821,Unknown
38824,Unknown
38826,GKIDS
38827,Unknown
38828,Unknown
38830,Unknown
38831,Unknown
38835,Unknown
38837,Unknown
38843,Funimation
38847,Unknown
38848,Unknown
38849,Unknown
38850,Unknown
38851,Unknown
38852,Unknown
38853,Crunchyroll
38854,Unknown
38855,Unknown
38856,Unknown
38857,Unknown
38860,Unknown
38861,Unknown
38862,Unknown
38863,Unknown
38864,Unknown
38865,Unknown
38866,Unknown
38867,Unknown
38868,Unknown
38869,Unknown
38870,Unknown
38871,Unknown
38872,Unknown
38873,Unknown
38874,Unknown
38875,Unknown
38876,Unknown
38877,Unknown
38878,Unknown
38879,Unknown
38881,Unknown
38882,Unknown
38883,Unknown
38886,Unknown
38887,Unknown
38888,Unknown
38889,Funimation
38891,Unknown
38893,Unknown
38895,Unknown
38896,Unknown
38897,Sentai Filmworks
38898,Unknown
38899,Unknown
38901,Unknown
38902,Unknown
38903,Unknown
38905,Unknown
38906,Unknown
38907,Unknown
38909,Funimation
38910,Unknown
38911,Unknown
38913,Unknown
38914,Unknown
38915,Unknown
38916,Unknown
38917,Unknown
38918,Unknown
38919,Unknown
38920,Funimation
38921,Unknown
38922,Unknown
38923,Unknown
38924,Funimation
38925,Unknown
38926,Unknown
38927,Unknown
38928,Unknown
38931,Unknown
38932,Unknown
38933,Unknown
38934,Unknown
38935,Unknown
38936,Aniplex of America
38937,Unknown
38938,Unknown
38939,Unknown
38940,Funimation
38954,Unknown
38955,Unknown
38957,Unknown
38958,Unknown
38959,Aniplex of America
38960,Unknown
38961,Unknown
38963,Unknown
38964,Unknown
38968,Unknown
38969,Unknown
38970,Unknown
38971,Unknown
38972,Unknown
38974,Unknown
38975,Unknown
38976,Unknown
38977,Unknown
38980,Unknown
38981,Unknown
38982,Unknown
38985,Eleven Arts
38986,Unknown
38987,Unknown
38990,Unknown
38992,Unknown
38993,Unknown
38994,Media Bank
38995,Unknown
38997,Unknown
38998,Unknown
38999,Unknown
39000,Unknown
39001,Unknown
39002,Unknown
39003,Unknown
39007,Unknown
39011,Unknown
39012,Unknown
39013,Unknown
39014,Unknown
39017,Unknown
39018,Unknown
39020,Unknown
39022,Unknown
39023,Unknown
39024,Unknown
39026,Funimation
39027,Unknown
39028,Unknown
39029,Unknown
39030,Funimation
39031,Unknown
39032,Unknown
39033,Unknown
39034,Unknown
39035,Unknown
39036,Unknown
39037,Unknown
39038,Unknown
39039,Unknown
39040,Unknown
39042,Unknown
39046,Unknown
39047,Unknown
39048,Unknown
39049,Unknown
39056,Unknown
39057,Unknown
39058,Unknown
39063,Funimation
39065,Unknown
39066,Unknown
39067,Unknown
39068,Unknown
39071,Sentai Filmworks
39075,Unknown
39077,Unknown
39078,Unknown
39080,Unknown
39082,Unknown
39083,Unknown
39085,Unknown
39086,Unknown
39087,Unknown
39088,Unknown
39089,Unknown
39090,Unknown
39091,Unknown
39093,Unknown
39094,Unknown
39095,Unknown
39096,Unknown
39097,Unknown
39098,Unknown
39099,Unknown
39101,Unknown
39102,Unknown
39103,Unknown
39104,Unknown
39105,Unknown
39106,Unknown
39107,Unknown
39108,Unknown
39109,Unknown
39110,Unknown
39112,Unknown
39113,Unknown
39114,Unknown
39115,Unknown
39116,Unknown
39117,Unknown
39119,Unknown
39121,Unknown
39122,Unknown
39123,Unknown
39124,Unknown
39125,Unknown
39126,Unknown
39127,Unknown
39128,Unknown
39129,Unknown
39130,Unknown
39131,Unknown
39132,Unknown
39133,Unknown
39135,Unknown
39136,Unknown
39137,Unknown
39138,Unknown
39139,Unknown
39140,Unknown
39141,Unknown
39143,Unknown
39144,Unknown
39145,Unknown
39146,Unknown
39147,Unknown
39148,Unknown
39149,Unknown
39150,Unknown
39151,Unknown
39152,Unknown
39153,Unknown
39154,Unknown
39155,Unknown
39156,Unknown
39157,Unknown
39158,Unknown
39159,Unknown
39160,Unknown
39161,Unknown
39162,Unknown
39163,Unknown
39164,Unknown
39165,Unknown
39166,Unknown
39167,Unknown
39168,Unknown
39169,Unknown
39170,Unknown
39171,Unknown
39172,Unknown
39173,Unknown
39174,Unknown
39175,Unknown
39178,Unknown
39179,Unknown
39180,Unknown
39181,Unknown
39182,Unknown
39183,Unknown
39184,Funimation
39185,Unknown
39187,Unknown
39188,Unknown
39189,Unknown
39190,Unknown
39191,Unknown
39192,Unknown
39194,Unknown
39195,Unknown
39196,Unknown
39197,Unknown
39198,Funimation
39199,Unknown
39200,Unknown
39201,Unknown
39202,Unknown
39203,Unknown
39204,Unknown
39205,Unknown
39206,Unknown
39207,Unknown
39208,Unknown
39209,Unknown
39211,Unknown
39212,Unknown
39213,Unknown
39214,Unknown
39215,Unknown
39216,Unknown
39217,Unknown
39219,Unknown
39220,Unknown
39221,Funimation
39222,Unknown
39223,Unknown
39224,Unknown
39225,Unknown
39226,Unknown
39227,Unknown
39228,Unknown
39229,Unknown
39230,Unknown
39231,Unknown
39235,Unknown
39239,Unknown
39242,Unknown
39243,Unknown
39244,Unknown
39245,Unknown
39247,Unknown
39249,Unknown
39250,Unknown
39251,Unknown
39252,Unknown
39253,Unknown
39254,Unknown
39255,Unknown
39256,Unknown
39257,Unknown
39258,Unknown
39259,Unknown
39260,Unknown
39261,Unknown
39262,Unknown
39263,Unknown
39264,Unknown
39265,Unknown
39271,Unknown
39272,Unknown
39273,Unknown
39274,Unknown
39275,Unknown
39277,Unknown
39279,Unknown
39281,Unknown
39282,Unknown
39284,Unknown
39285,Unknown
39286,Unknown
39288,Unknown
39290,Unknown
39292,Unknown
39293,Unknown
39294,Unknown
39295,Unknown
39296,Unknown
39297,Unknown
39298,Unknown
39299,Unknown
39305,Unknown
39306,Unknown
39307,Unknown
39308,Unknown
39309,Unknown
39310,Unknown
39313,Unknown
39314,Unknown
39315,Unknown
39316,Unknown
39320,Unknown
39321,Unknown
39322,Unknown
39323,Unknown
39324,Unknown
39325,Unknown
39326,Funimation
39328,Unknown
39329,Unknown
39330,Unknown
39331,Unknown
39332,Unknown
39333,Unknown
39334,Unknown
39335,Unknown
39337,Unknown
39339,Unknown
39342,Unknown
39343,Unknown
39344,Unknown
39345,Unknown
39348,Unknown
39349,Unknown
39351,Unknown
39352,Unknown
39353,Unknown
39354,Unknown
39355,Funimation
39356,Unknown
39358,Unknown
39359,Unknown
39360,Unknown
39361,Unknown
39362,Unknown
39363,Unknown
39364,Unknown
39365,Unknown
39367,Unknown
39368,Unknown
39369,Unknown
39370,Unknown
39371,Unknown
39372,Unknown
39373,Unknown
39374,Unknown
39375,Unknown
39376,Unknown
39377,Unknown
39378,Unknown
39380,Unknown
39381,Unknown
39382,Unknown
39384,Unknown
39385,Unknown
39388,Unknown
39392,Unknown
39393,Unknown
39394,Unknown
39395,Unknown
39396,Unknown
39397,Unknown
39401,Unknown
39403,Unknown
39404,Unknown
39405,Unknown
39406,Unknown
39407,Unknown
39408,Unknown
39409,Unknown
39410,Unknown
39412,Unknown
39413,Unknown
39414,Unknown
39415,Unknown
39416,Unknown
39417,Unknown
39419,Unknown
39421,Unknown
39426,Unknown
39427,Unknown
39428,Unknown
39429,Unknown
39430,Unknown
39431,Unknown
39435,Unknown
39436,Unknown
39448,Unknown
39449,Unknown
39450,Unknown
39451,Unknown
39452,Unknown
39453,Unknown
39454,Unknown
39455,Unknown
39456,Unknown
39457,Unknown
39463,Funimation
39464,Unknown
39465,Unknown
39466,Unknown
39468,Crunchyroll
39469,Crunchyroll
39470,Unknown
39471,Unknown
39473,Unknown
39474,Unknown
39475,Unknown
39476,Unknown
39477,Unknown
39478,Unknown
39479,Unknown
39480,Unknown
39482,Unknown
39486,Unknown
39487,Discotek Media
39488,Unknown
39489,Unknown
39490,Unknown
39491,Funimation
39495,Unknown
39498,Unknown
39499,Unknown
39500,Unknown
39501,Unknown
39502,Unknown
39503,Unknown
39504,Unknown
39505,Unknown
39506,Funimation
39507,Unknown
39511,Unknown
39513,Unknown
39514,Unknown
39517,Unknown
39518,Unknown
39519,Unknown
39523,Unknown
39526,Unknown
39527,Sentai Filmworks
39528,Unknown
39529,Unknown
39530,Unknown
39531,Unknown
39533,Unknown
39534,Funimation
39535,Funimation
39536,Unknown
39538,Unknown
39539,Funimation
39540,Unknown
39541,Unknown
39544,Unknown
39545,Sentai Filmworks
39546,Unknown
39547,Sentai Filmworks
39549,Unknown
39551,Unknown
39555,Unknown
39559,Unknown
39560,Unknown
39562,Unknown
39564,Unknown
39565,Funimation
39566,Unknown
39567,Funimation
39568,Unknown
39569,Unknown
39570,Netflix
39572,Unknown
39574,Unknown
39575,Unknown
39576,Unknown
39581,Unknown
39582,Crunchyroll
39583,Unknown
39584,Funimation
39585,Unknown
39586,Aniplex of America
39587,Unknown
39588,Unknown
39589,Unknown
39590,Funimation
39591,Unknown
39592,Unknown
39597,Aniplex of America
39605,Unknown
39606,Unknown
39607,Unknown
39609,Funimation
39610,Unknown
39611,Unknown
39616,Unknown
39617,Aniplex of America
39618,Unknown
39619,Sentai Filmworks
39620,Unknown
39621,Unknown
39622,Unknown
39623,Unknown
39624,Unknown
39625,Unknown
39626,Unknown
39627,Unknown
39628,Unknown
39629,Unknown
39634,Unknown
39635,Unknown
39638,Unknown
39640,Unknown
39643,Unknown
39644,Unknown
39650,Unknown
39651,Unknown
39652,Unknown
39653,Unknown
39654,Unknown
39658,Unknown
39659,Unknown
39663,Unknown
39664,Unknown
39668,Unknown
39674,Unknown
39675,Unknown
39676,Unknown
39677,Unknown
39678,Unknown
39679,Unknown
39680,Unknown
39681,Sentai Filmworks
39682,Unknown
39684,Unknown
39685,Unknown
39686,Unknown
39689,Sentai Filmworks
39690,Unknown
39691,Unknown
39694,Unknown
39696,Unknown
39697,Unknown
39699,Unknown
39700,Unknown
39701,Unknown
39703,Unknown
39704,Unknown
39705,Unknown
39706,Unknown
39707,Unknown
39708,Unknown
39709,Unknown
39710,Unknown
39711,Unknown
39714,Unknown
39716,Unknown
39718,Unknown
39720,Unknown
39721,Unknown
39722,Unknown
39725,Unknown
39728,Unknown
39730,Funimation
39731,Unknown
39734,Unknown
39735,Unknown
39736,Unknown
39738,Unknown
39741,Funimation
39753,Unknown
39754,Unknown
39758,Unknown
39759,Unknown
39760,Unknown
39761,Sentai Filmworks
39762,Unknown
39763,Unknown
39764,Unknown
39766,Unknown
39767,Unknown
39769,Unknown
39778,Unknown
39780,Unknown
39781,Unknown
39782,Unknown
39783,Unknown
39786,Unknown
39787,Unknown
39790,Funimation
39792,Unknown
39793,Unknown
39794,Unknown
39795,Unknown
39798,Unknown
39799,Sentai Filmworks
39800,Unknown
39803,Unknown
39805,Unknown
39806,Sentai Filmworks
39808,Sentai Filmworks
39810,Unknown
39811,Funimation
39812,Unknown
39815,Unknown
39819,Unknown
39820,Unknown
39823,Unknown
39826,Unknown
39827,Unknown
39831,Unknown
39833,Unknown
39836,Unknown
39839,Unknown
39840,Unknown
39841,Unknown
39842,Unknown
39846,Unknown
39849,Unknown
39851,Unknown
39854,Unknown
39856,Unknown
39857,Unknown
39858,Unknown
39861,Unknown
39862,Unknown
39864,Unknown
39869,Unknown
39870,Unknown
39872,Unknown
39874,Unknown
39875,Unknown
39876,Unknown
39877,Unknown
39884,Unknown
39885,Unknown
39886,Unknown
39888,Unknown
39889,Unknown
39890,Unknown
39891,Unknown
39892,Unknown
39893,Unknown
39894,Unknown
39895,Unknown
39896,Unknown
